Parent=ENST00000000233.10	gene_name=ARF5
Parent=ENST00000490355.6	gene_name=KCNT1
Parent=ENST00000490358.5	gene_name=C21orf62
Parent=ENST00000490373.5	gene_name=RUSC1
Parent=ENST00000490416.2	gene_name=NF1
Parent=ENST00000490427.5	gene_name=MOG
Parent=ENST00000490437.5	gene_name=SRI
Parent=ENST00000490466.2	gene_name=EVA1B
Parent=ENST00000490467.5	gene_name=PPP2R3A
Parent=ENST00000490478.5	gene_name=CACNA2D3
Parent=ENST00000490491.5	gene_name=PMF1-BGLAP
Parent=ENST00000490493.1	gene_name=EFCAB10
Parent=ENST00000490504.5	gene_name=PCCB
Parent=ENST00000490506.5	gene_name=HAUS4
Parent=ENST00000490511.1	gene_name=CREM
Parent=ENST00000490531.3	gene_name=NACAD
Parent=ENST00000490542.5	gene_name=INTS6
Parent=ENST00000490574.6	gene_name=TFG
Parent=ENST00000490594.2	gene_name=ENSG00000251012
Parent=ENST00000490605.3	gene_name=FAM178B
Parent=ENST00000490612.5	gene_name=GIGYF2
Parent=ENST00000490623.3	gene_name=ENSG00000273154
Parent=ENST00000490628.3	gene_name=GOLGA2
Parent=ENST00000490677.1	gene_name=HOXB3
Parent=ENST00000490680.5	gene_name=IPO5
Parent=ENST00000490693.5	gene_name=CAPZA2
Parent=ENST00000490721.5	gene_name=ZCWPW1
Parent=ENST00000490734.6	gene_name=DBNL
Parent=ENST00000490776.3	gene_name=FKBP9
Parent=ENST00000490799.6	gene_name=SLC26A8
Parent=ENST00000490813.5	gene_name=CEP170
Parent=ENST00000490830.5	gene_name=PGAP2
Parent=ENST00000490841.6	gene_name=ABI1
Parent=ENST00000490843.6	gene_name=DEDD
Parent=ENST00000490879.8	gene_name=SPATA1
Parent=ENST00000490882.5	gene_name=FLNB
Parent=ENST00000490903.5	gene_name=CKAP2
Parent=ENST00000490911.5	gene_name=AHCYL2
Parent=ENST00000490972.7	gene_name=FANCC
Parent=ENST00000490975.1	gene_name=PFN2
Parent=ENST00000490985.5	gene_name=IL31RA
Parent=ENST00000490996.1	gene_name=KDELR2
Parent=ENST00000491026.6	gene_name=MME
Parent=ENST00000491027.6	gene_name=NAMPT
Parent=ENST00000491049.6	gene_name=CCDC169
Parent=ENST00000491062.5	gene_name=FXR1
Parent=ENST00000491071.6	gene_name=RIMS1
Parent=ENST00000491084.5	gene_name=KRTCAP2
Parent=ENST00000491101.5	gene_name=ZNF525
Parent=ENST00000491114.1	gene_name=ENSG00000270099
Parent=ENST00000491143.3	gene_name=ONECUT2
Parent=ENST00000491148.5	gene_name=CPB1
Parent=ENST00000491165.5	gene_name=USF3
Parent=ENST00000491174.1	gene_name=ZNF398
Parent=ENST00000491184.2	gene_name=LRRC70
Parent=ENST00000491190.5	gene_name=ADCY5
Parent=ENST00000491222.5	gene_name=MPZ
Parent=ENST00000491238.8	gene_name=FOXP1
Parent=ENST00000491268.2	gene_name=RMND1
Parent=ENST00000491306.6	gene_name=RPL37A
Parent=ENST00000491336.5	gene_name=PPP1R12B
Parent=ENST00000491348.5	gene_name=GNAS
Parent=ENST00000491350.1	gene_name=APOA2
Parent=ENST00000491356.5	gene_name=ZNF124
Parent=ENST00000491361.5	gene_name=ERICH6
Parent=ENST00000491381.6	gene_name=SNX21
Parent=ENST00000491415.7	gene_name=UTP25
Parent=ENST00000491431.2	gene_name=ZNF786
Parent=ENST00000491470.1	gene_name=ABHD14A
Parent=ENST00000491511.6	gene_name=NXPE3
Parent=ENST00000491519.4	gene_name=SATB1
Parent=ENST00000491527.2	gene_name=CRELD1
Parent=ENST00000491535.5	gene_name=FAM98B
Parent=ENST00000491546.5	gene_name=ALDH5A1
Parent=ENST00000491586.5	gene_name=POGZ
Parent=ENST00000491606.5	gene_name=GLT8D1
Parent=ENST00000491614.6	gene_name=NUDT5
Parent=ENST00000491660.1	gene_name=SERP1
Parent=ENST00000491672.5	gene_name=ZIC4
Parent=ENST00000491674.1	gene_name=FXR1
Parent=ENST00000491677.6	gene_name=DUSP13
Parent=ENST00000491695.2	gene_name=AKAP9
Parent=ENST00000491704.5	gene_name=ARMC8
Parent=ENST00000491714.2	gene_name=OPHN1
Parent=ENST00000491737.5	gene_name=THOC2
Parent=ENST00000491747.6	gene_name=BRCA1
Parent=ENST00000491763.1	gene_name=LEKR1
Parent=ENST00000491767.6	gene_name=MLF1
Parent=ENST00000491772.5	gene_name=CIP2A
Parent=ENST00000491773.6	gene_name=UROD
Parent=ENST00000491806.6	gene_name=KCNT1
Parent=ENST00000491820.5	gene_name=HHLA2
Parent=ENST00000491832.6	gene_name=ZNF451
Parent=ENST00000491845.5	gene_name=CFAP20DC
Parent=ENST00000491873.5	gene_name=DNAJC19
Parent=ENST00000491893.5	gene_name=DAPK1
Parent=ENST00000491895.7	gene_name=GCH1
Parent=ENST00000491903.1	gene_name=IGSF11
Parent=ENST00000491928.1	gene_name=CRYGN
Parent=ENST00000491935.5	gene_name=ADRM1
Parent=ENST00000491939.6	gene_name=TXNRD2
Parent=ENST00000491942.1	gene_name=FCRL1
Parent=ENST00000491959.5	gene_name=ZPLD1
Parent=ENST00000492007.6	gene_name=ZBTB8OS
Parent=ENST00000492059.5	gene_name=FBLN2
Parent=ENST00000492081.1	gene_name=ACOT9
Parent=ENST00000492112.3	gene_name=SRSF10
Parent=ENST00000492189.5	gene_name=COA8
Parent=ENST00000492200.5	gene_name=PLSCR5
Parent=ENST00000492235.2	gene_name=TREX1
Parent=ENST00000492239.5	gene_name=FDX2
Parent=ENST00000492259.6	gene_name=RTEL1-TNFRSF6B
Parent=ENST00000492270.1	gene_name=UPF3A
Parent=ENST00000492273.1	gene_name=KIAA0930
Parent=ENST00000492341.6	gene_name=DMKN
Parent=ENST00000492345.5	gene_name=CBFA2T2
Parent=ENST00000492354.1	gene_name=SZRD1
Parent=ENST00000492382.5	gene_name=PARP9
Parent=ENST00000492394.5	gene_name=ZNF148
Parent=ENST00000492396.5	gene_name=PDCD10
Parent=ENST00000492406.6	gene_name=SLC35A5
Parent=ENST00000492433.2	gene_name=HADHA
Parent=ENST00000492450.3	gene_name=ZNF181
Parent=ENST00000492469.3	gene_name=IKBKG
Parent=ENST00000492541.5	gene_name=STXBP5L
Parent=ENST00000492590.6	gene_name=FHIT
Parent=ENST00000492595.6	gene_name=SEC22A
Parent=ENST00000492597.5	gene_name=MCCC1
Parent=ENST00000492600.1	gene_name=RCAN1
Parent=ENST00000492607.5	gene_name=TMEM176B
Parent=ENST00000492611.5	gene_name=PHACTR3
Parent=ENST00000492622.6	gene_name=FNDC3A
Parent=ENST00000492627.5	gene_name=CD81
Parent=ENST00000492654.3	gene_name=HHEX
Parent=ENST00000492661.5	gene_name=MME
Parent=ENST00000492693.5	gene_name=AGK
Parent=ENST00000492720.5	gene_name=DENND2A
Parent=ENST00000492739.1	gene_name=NDUFB4
Parent=ENST00000492758.1	gene_name=ATP6V1F
Parent=ENST00000492775.5	gene_name=MCMDC2
Parent=ENST00000492782.6	gene_name=IKZF1
Parent=ENST00000492795.1	gene_name=SUCLG2
Parent=ENST00000492807.6	gene_name=GRM1
Parent=ENST00000492843.6	gene_name=PRKAG2
Parent=ENST00000492907.6	gene_name=GNAS
Parent=ENST00000492910.5	gene_name=GIGYF2
Parent=ENST00000492918.1	gene_name=RBP1
Parent=ENST00000492933.5	gene_name=PSMD6
Parent=ENST00000492948.5	gene_name=MBNL1
Parent=ENST00000492957.2	gene_name=AKT3
Parent=ENST00000492972.6	gene_name=F11
Parent=ENST00000492989.1	gene_name=KHDRBS1
Parent=ENST00000492996.6	gene_name=HERC4
Parent=ENST00000493014.1	gene_name=QTRT2
Parent=ENST00000493030.6	gene_name=TRIM11
Parent=ENST00000493037.5	gene_name=RUNDC3B
Parent=ENST00000493075.1	gene_name=LRTM1
Parent=ENST00000493089.7	gene_name=FOXP1
Parent=ENST00000493094.6	gene_name=POPDC2
Parent=ENST00000493101.5	gene_name=CD86
Parent=ENST00000493111.7	gene_name=TMEM120A
Parent=ENST00000493112.5	gene_name=SUCLG2
Parent=ENST00000493151.1	gene_name=NOS1AP
Parent=ENST00000493172.5	gene_name=CAP2
Parent=ENST00000493196.2	gene_name=RWDD2B
Parent=ENST00000493231.5	gene_name=CLEC19A
Parent=ENST00000493237.5	gene_name=MME
Parent=ENST00000493259.5	gene_name=CPA4
Parent=ENST00000493277.5	gene_name=ZNF655
Parent=ENST00000493293.5	gene_name=LAMC2
Parent=ENST00000493307.1	gene_name=LRRC61
Parent=ENST00000493322.6	gene_name=TAF6
Parent=ENST00000493325.1	gene_name=OR2A7
Parent=ENST00000493333.5	gene_name=PABIR2
Parent=ENST00000493344.6	gene_name=EIF2B4
Parent=ENST00000493380.5	gene_name=FRMD4A
Parent=ENST00000493382.5	gene_name=PLSCR4
Parent=ENST00000493391.6	gene_name=ZNF566
Parent=ENST00000493422.3	gene_name=GSTA2
Parent=ENST00000493429.5	gene_name=AOC1
Parent=ENST00000493442.2	gene_name=FAM199X
Parent=ENST00000493452.5	gene_name=FLNB
Parent=ENST00000493454.5	gene_name=NAA50
Parent=ENST00000493459.5	gene_name=MBNL1
Parent=ENST00000493463.2	gene_name=ERVW-1
Parent=ENST00000493471.2	gene_name=PSMB5
Parent=ENST00000493484.5	gene_name=EHMT1
Parent=ENST00000493485.5	gene_name=ZNF789
Parent=ENST00000493519.2	gene_name=TMEM196
Parent=ENST00000493547.6	gene_name=PGAP2
Parent=ENST00000493585.5	gene_name=ISM2
Parent=ENST00000493598.6	gene_name=U2SURP
Parent=ENST00000493603.5	gene_name=ESRRG
Parent=ENST00000493615.5	gene_name=NECTIN3
Parent=ENST00000493645.1	gene_name=PARP15
Parent=ENST00000493662.6	gene_name=MSH5-SAPCD1
Parent=ENST00000493677.5	gene_name=GPM6B
Parent=ENST00000493678.5	gene_name=PARK7
Parent=ENST00000493680.5	gene_name=BCL2L13
Parent=ENST00000493694.1	gene_name=TIMMDC1
Parent=ENST00000493720.6	gene_name=UBA5
Parent=ENST00000493729.5	gene_name=SLCO2A1
Parent=ENST00000493744.5	gene_name=GNAS
Parent=ENST00000493748.5	gene_name=ESRRG
Parent=ENST00000493763.7	gene_name=RPL7L1
Parent=ENST00000493795.5	gene_name=BRCA1
Parent=ENST00000493826.1	gene_name=ATP11B
Parent=ENST00000493834.2	gene_name=MINDY1
Parent=ENST00000493838.1	gene_name=EPHB1
Parent=ENST00000493866.5	gene_name=NDUFB5
Parent=ENST00000493900.5	gene_name=NAA50
Parent=ENST00000493945.6	gene_name=ACTB
Parent=ENST00000493952.2	gene_name=SATB1
Parent=ENST00000493960.6	gene_name=TASOR
Parent=ENST00000493964.5	gene_name=CFAP74
Parent=ENST00000493969.2	gene_name=GIMAP6
Parent=ENST00000494014.1	gene_name=EPHA3
Parent=ENST00000494035.1	gene_name=TTLL12
Parent=ENST00000494050.5	gene_name=CEP97
Parent=ENST00000494055.5	gene_name=HLTF
Parent=ENST00000494062.2	gene_name=SPART
Parent=ENST00000494076.5	gene_name=TBRG4
Parent=ENST00000494082.3	gene_name=SMIM40
Parent=ENST00000494088.6	gene_name=SLMAP
Parent=ENST00000494103.5	gene_name=ACY1
Parent=ENST00000494131.6	gene_name=CYB5A
Parent=ENST00000494137.2	gene_name=LAMA2
Parent=ENST00000494157.6	gene_name=ALDH3A1
Parent=ENST00000494173.7	gene_name=B3GALNT1
Parent=ENST00000494176.6	gene_name=EML3
Parent=ENST00000494235.2	gene_name=BTBD11
Parent=ENST00000494238.6	gene_name=UBA5
Parent=ENST00000494258.5	gene_name=CFLAR
Parent=ENST00000494262.5	gene_name=CDKN2A
Parent=ENST00000494282.6	gene_name=AIG1
Parent=ENST00000494292.6	gene_name=MECOM
Parent=ENST00000494364.5	gene_name=SCG5
Parent=ENST00000494368.5	gene_name=FDX2
Parent=ENST00000494380.5	gene_name=ZNF138
Parent=ENST00000494383.1	gene_name=ENSG00000173366
Parent=ENST00000494426.2	gene_name=CLIC3
Parent=ENST00000494440.5	gene_name=PLA1A
Parent=ENST00000494481.5	gene_name=C3orf14
Parent=ENST00000494498.2	gene_name=FTCD
Parent=ENST00000494511.7	gene_name=PMP22
Parent=ENST00000494547.5	gene_name=TAF8
Parent=ENST00000494598.5	gene_name=PLCH1
Parent=ENST00000494626.6	gene_name=CTBP2
Parent=ENST00000494653.5	gene_name=CEP104
Parent=ENST00000494664.6	gene_name=TIMMDC1
Parent=ENST00000494675.5	gene_name=LRIF1
Parent=ENST00000494677.5	gene_name=VEPH1
Parent=ENST00000494692.5	gene_name=MOG
Parent=ENST00000494695.4	gene_name=MYCBP
Parent=ENST00000494706.1	gene_name=SLC35A5
Parent=ENST00000494709.1	gene_name=PABIR3
Parent=ENST00000494751.5	gene_name=CUTA
Parent=ENST00000494774.5	gene_name=DBNL
Parent=ENST00000494792.1	gene_name=ENSG00000258539
Parent=ENST00000494793.6	gene_name=SUSD4
Parent=ENST00000494797.2	gene_name=ATP1B1
Parent=ENST00000494801.5	gene_name=TCEAL4
Parent=ENST00000494817.1	gene_name=ABHD10
Parent=ENST00000494818.6	gene_name=B3GALNT1
Parent=ENST00000494827.5	gene_name=PFN2
Parent=ENST00000494857.6	gene_name=SLC7A2
Parent=ENST00000494864.1	gene_name=CYP1B1
Parent=ENST00000494872.6	gene_name=TRIM2
Parent=ENST00000494921.2	gene_name=DTD1
Parent=ENST00000494943.5	gene_name=PHC3
Parent=ENST00000494950.5	gene_name=PLOD2
Parent=ENST00000494969.7	gene_name=CSF2RA
Parent=ENST00000494969.7_PAR_Y	gene_name=CSF2RA
Parent=ENST00000494980.5	gene_name=CHMP2B
Parent=ENST00000495021.6	gene_name=MEIS1
Parent=ENST00000495025.2	gene_name=PBLD
Parent=ENST00000495027.6	gene_name=DNAH12
Parent=ENST00000495038.5	gene_name=TTC26
Parent=ENST00000495056.2	gene_name=MGAT4A
Parent=ENST00000495063.6	gene_name=ABI3BP
Parent=ENST00000495075.5	gene_name=MRPS22
Parent=ENST00000495082.5	gene_name=SLC13A3
Parent=ENST00000495090.6	gene_name=SYNE1
Parent=ENST00000495093.1	gene_name=ROPN1
Parent=ENST00000495134.6	gene_name=MTMR2
Parent=ENST00000495180.1	gene_name=PHLDB2
Parent=ENST00000495186.6	gene_name=EBP
Parent=ENST00000495204.5	gene_name=RAP1GAP
Parent=ENST00000495262.7	gene_name=GCNT2
Parent=ENST00000495266.1	gene_name=BLNK
Parent=ENST00000495273.5	gene_name=ROBO1
Parent=ENST00000495276.6	gene_name=PYCR3
Parent=ENST00000495310.5	gene_name=TFDP2
Parent=ENST00000495313.5	gene_name=SWI5
Parent=ENST00000495350.5	gene_name=CBX1
Parent=ENST00000495373.5	gene_name=ARHGEF3
Parent=ENST00000495380.7	gene_name=NBPF6
Parent=ENST00000495383.5	gene_name=RPL29
Parent=ENST00000495401.5	gene_name=RPL24
Parent=ENST00000495414.5	gene_name=DIPK2A
Parent=ENST00000495422.2	gene_name=TAF12
Parent=ENST00000495461.6	gene_name=SELENOK
Parent=ENST00000495484.5	gene_name=PCDH15
Parent=ENST00000495490.6	gene_name=TIMM17B
Parent=ENST00000495514.5	gene_name=BOC
Parent=ENST00000495522.1	gene_name=CALD1
Parent=ENST00000495566.1	gene_name=PPP4R2
Parent=ENST00000495594.2	gene_name=LEMD1
Parent=ENST00000495627.2	gene_name=GMPPB
Parent=ENST00000495634.5	gene_name=ABCA9
Parent=ENST00000495645.5	gene_name=CHPF2
Parent=ENST00000495646.5	gene_name=ASAP3
Parent=ENST00000495694.5	gene_name=MTERF4
Parent=ENST00000495699.3	gene_name=EXOSC2
Parent=ENST00000495708.5	gene_name=FSD1L
Parent=ENST00000495717.6	gene_name=FMR1
Parent=ENST00000495723.1	gene_name=ENSG00000258461
Parent=ENST00000495799.5	gene_name=PPP1R3F
Parent=ENST00000495827.3	gene_name=HACD4
Parent=ENST00000495859.1	gene_name=LY6G6C
Parent=ENST00000495880.2	gene_name=DUSP7
Parent=ENST00000495893.7	gene_name=PHC3
Parent=ENST00000495936.7	gene_name=ORAI2
Parent=ENST00000495955.5	gene_name=GAPVD1
Parent=ENST00000495972.6	gene_name=TJP1
Parent=ENST00000495992.5	gene_name=PLA1A
Parent=ENST00000496004.5	gene_name=RHEB
Parent=ENST00000496050.1	gene_name=SSR3
Parent=ENST00000496106.5	gene_name=ARHGEF3
Parent=ENST00000496112.5	gene_name=YKT6
Parent=ENST00000496118.2	gene_name=BRD2
Parent=ENST00000496132.2	gene_name=FAM163B
Parent=ENST00000496166.6	gene_name=PIK3CG
Parent=ENST00000496182.5	gene_name=RPL23A
Parent=ENST00000496200.5	gene_name=IMPDH1
Parent=ENST00000496212.5	gene_name=RAMP3
Parent=ENST00000496226.1	gene_name=KIAA0930
Parent=ENST00000496259.6	gene_name=KRBA1
Parent=ENST00000496292.5	gene_name=ARF4
Parent=ENST00000496330.5	gene_name=FAM107B
Parent=ENST00000496384.7	gene_name=BRAF
Parent=ENST00000496391.5	gene_name=PRKRIP1
Parent=ENST00000496396.1	gene_name=COBLL1
Parent=ENST00000496424.2	gene_name=LRMDA
Parent=ENST00000496448.6	gene_name=CFHR2
Parent=ENST00000496455.7	gene_name=GMPS
Parent=ENST00000496514.6	gene_name=PDE6B
Parent=ENST00000496529.6	gene_name=CCDC120
Parent=ENST00000496551.2	gene_name=DCX
Parent=ENST00000496558.5	gene_name=CTNNA2
Parent=ENST00000496589.5	gene_name=IFT80
Parent=ENST00000496613.6	gene_name=DENND2A
Parent=ENST00000496616.6	gene_name=PPEF1
Parent=ENST00000496623.5	gene_name=PHF11
Parent=ENST00000496634.2	gene_name=ENSG00000255508
Parent=ENST00000496660.5	gene_name=ANKDD1A
Parent=ENST00000496677.6	gene_name=CLDN12
Parent=ENST00000496687.1	gene_name=TAFA1
Parent=ENST00000496710.5	gene_name=ARHGEF26
Parent=ENST00000496742.5	gene_name=SSR2
Parent=ENST00000496746.5	gene_name=YIF1A
Parent=ENST00000496770.1	gene_name=FNDC5
Parent=ENST00000496791.2	gene_name=GPX1
Parent=ENST00000496807.1	gene_name=SNTN
Parent=ENST00000496811.6	gene_name=DHX36
Parent=ENST00000496817.5	gene_name=S100A6
Parent=ENST00000496834.6	gene_name=PGAP2
Parent=ENST00000496835.7	gene_name=PIN4
Parent=ENST00000496844.6	gene_name=THNSL2
Parent=ENST00000496850.1	gene_name=STK26
Parent=ENST00000496856.6	gene_name=ZNF639
Parent=ENST00000496897.5	gene_name=USP13
Parent=ENST00000496900.2	gene_name=KIAA1755
Parent=ENST00000496902.7	gene_name=EVX1
Parent=ENST00000496903.5	gene_name=IDE
Parent=ENST00000496930.5	gene_name=LRRC37A
Parent=ENST00000496958.5	gene_name=MRPS33
Parent=ENST00000496961.5	gene_name=CYB561D1
Parent=ENST00000496962.2	gene_name=GGCX
Parent=ENST00000496973.5	gene_name=C1orf112
Parent=ENST00000497002.1	gene_name=PLS1
Parent=ENST00000497027.5	gene_name=WNT5A
Parent=ENST00000497029.5	gene_name=STXBP5L
Parent=ENST00000497038.6	gene_name=PAX8
Parent=ENST00000497056.6	gene_name=PDCD10
Parent=ENST00000497062.6	gene_name=EYA2
Parent=ENST00000497079.5	gene_name=ARHGAP25
Parent=ENST00000497081.6	gene_name=MFAP4
Parent=ENST00000497116.1	gene_name=COX17
Parent=ENST00000497137.1	gene_name=SPTSSB
Parent=ENST00000497140.5	gene_name=S100A2
Parent=ENST00000497148.5	gene_name=PFN2
Parent=ENST00000497160.5	gene_name=ZNF23
Parent=ENST00000497164.5	gene_name=MAGED4B
Parent=ENST00000497194.6	gene_name=IL18BP
Parent=ENST00000497198.1	gene_name=PDC
Parent=ENST00000497208.5	gene_name=SCG5
Parent=ENST00000497230.2	gene_name=PRRX1
Parent=ENST00000497249.6	gene_name=ASXL1
Parent=ENST00000497255.1	gene_name=NAA50
Parent=ENST00000497267.5	gene_name=ARHGEF3
Parent=ENST00000497289.5	gene_name=RPN1
Parent=ENST00000497317.5	gene_name=KRTCAP2
Parent=ENST00000497343.5	gene_name=PPM1L
Parent=ENST00000497355.7	gene_name=FOXP1
Parent=ENST00000497365.5	gene_name=HJV
Parent=ENST00000497382.5	gene_name=VIT
Parent=ENST00000497424.5	gene_name=PANK2
Parent=ENST00000497454.6	gene_name=RGL2
Parent=ENST00000497473.6	gene_name=IAH1
Parent=ENST00000497477.6	gene_name=MAGI1
Parent=ENST00000497524.5	gene_name=AGTR1
Parent=ENST00000497525.5	gene_name=NAA50
Parent=ENST00000497547.2	gene_name=RRP1
Parent=ENST00000497571.6	gene_name=KLF6
Parent=ENST00000497577.2	gene_name=NDUFV2
Parent=ENST00000497599.5	gene_name=KCNMB3
Parent=ENST00000497603.2	gene_name=MOSPD2
Parent=ENST00000497649.6	gene_name=MEPE
Parent=ENST00000497658.5	gene_name=PHC3
Parent=ENST00000497683.6	gene_name=MTMR2
Parent=ENST00000497685.5	gene_name=UPK1B
Parent=ENST00000497705.5	gene_name=OXR1
Parent=ENST00000497726.5	gene_name=MIX23
Parent=ENST00000497750.1	gene_name=CDKN2A
Parent=ENST00000497771.6	gene_name=LCN10
Parent=ENST00000497775.1	gene_name=ENSG00000286105
Parent=ENST00000497820.1	gene_name=CYB5RL
Parent=ENST00000497910.5	gene_name=CFAP69
Parent=ENST00000497933.3	gene_name=LRRC55
Parent=ENST00000497965.5	gene_name=RPL22
Parent=ENST00000497985.5	gene_name=PLSCR2
Parent=ENST00000497986.5	gene_name=ATP5IF1
Parent=ENST00000497989.5	gene_name=INTS6
Parent=ENST00000498008.5	gene_name=NSUN4
Parent=ENST00000498035.5	gene_name=HM13
Parent=ENST00000498107.5	gene_name=SSBP1
Parent=ENST00000498124.1	gene_name=CDKN2A
Parent=ENST00000498139.6	gene_name=ARTN
Parent=ENST00000498155.1	gene_name=VKORC1
Parent=ENST00000498165.6	gene_name=PPM1L
Parent=ENST00000498181.6	gene_name=GIMAP5
Parent=ENST00000498187.6	gene_name=NKX2-1
Parent=ENST00000498215.7	gene_name=FOXP1
Parent=ENST00000498257.6	gene_name=LAMA2
Parent=ENST00000498271.1	gene_name=C4A
Parent=ENST00000498273.2	gene_name=L1TD1
Parent=ENST00000498275.5	gene_name=ZDHHC23
Parent=ENST00000498281.2	gene_name=IQSEC2
Parent=ENST00000498285.1	gene_name=ENSG00000263620
Parent=ENST00000498286.6	gene_name=MTO1
Parent=ENST00000498307.5	gene_name=PFN2
Parent=ENST00000498416.2	gene_name=DIAPH3
Parent=ENST00000498451.2	gene_name=MPHOSPH10
Parent=ENST00000498502.5	gene_name=MBNL1
Parent=ENST00000498508.6	gene_name=PROX1
Parent=ENST00000498510.2	gene_name=PARP3
Parent=ENST00000498578.5	gene_name=ABCB8
Parent=ENST00000498592.6	gene_name=MLF1
Parent=ENST00000498603.5	gene_name=SEC61B
Parent=ENST00000498619.4	gene_name=CASR
Parent=ENST00000498623.6	gene_name=ARPC4
Parent=ENST00000498628.6	gene_name=CDKN2A
Parent=ENST00000498653.5	gene_name=FXN
Parent=ENST00000498664.1	gene_name=ATP6V0B
Parent=ENST00000498678.6	gene_name=HOXB3
Parent=ENST00000498682.3	gene_name=ENSG00000284691
Parent=ENST00000498697.3	gene_name=KIAA2012
Parent=ENST00000498704.6	gene_name=IFT22
Parent=ENST00000498707.5	gene_name=ADAMTS9
Parent=ENST00000498729.9	gene_name=KIF1A
Parent=ENST00000498737.8	gene_name=NDUFA6
Parent=ENST00000498839.5	gene_name=LEKR1
Parent=ENST00000498875.6	gene_name=KLHL8
Parent=ENST00000498907.3	gene_name=CEBPA
Parent=ENST00000498926.7	gene_name=PGAM5
Parent=ENST00000499023.7	gene_name=PLRG1
Parent=ENST00000499247.3	gene_name=TOB1
Parent=ENST00000499536.2	gene_name=PRR19
Parent=ENST00000499666.7	gene_name=LAMTOR3
Parent=ENST00000499676.5	gene_name=TFDP2
Parent=ENST00000499810.6	gene_name=ETF1
Parent=ENST00000499869.7	gene_name=WDR1
Parent=ENST00000499879.6	gene_name=STK4
Parent=ENST00000499914.2	gene_name=TWF2
Parent=ENST00000500065.8	gene_name=ZNF415
Parent=ENST00000500254.6	gene_name=PRB1
Parent=ENST00000500320.7	gene_name=IYD
Parent=ENST00000500337.6	gene_name=TMEM267
Parent=ENST00000500450.6	gene_name=CNBP
Parent=ENST00000500576.4	gene_name=LYRM4
Parent=ENST00000500635.2	gene_name=RBM14-RBM4
Parent=ENST00000500655.2	gene_name=TIFA
Parent=ENST00000500692.6	gene_name=GNPDA1
Parent=ENST00000500704.7	gene_name=USP45
Parent=ENST00000500777.6	gene_name=SEC31A
Parent=ENST00000500869.6	gene_name=LYSMD3
Parent=ENST00000500893.4	gene_name=ZCCHC3
Parent=ENST00000500945.2	gene_name=ATG12
Parent=ENST00000500968.4	gene_name=USP51
Parent=ENST00000501036.7	gene_name=CSF2RA
Parent=ENST00000501036.7_PAR_Y	gene_name=CSF2RA
Parent=ENST00000501272.6	gene_name=ANXA5
Parent=ENST00000501403.6	gene_name=DOK3
Parent=ENST00000501493.6	gene_name=UGDH
Parent=ENST00000501516.7	gene_name=MED24
Parent=ENST00000501597.3	gene_name=RPL41
Parent=ENST00000501704.3	gene_name=TSC22D1
Parent=ENST00000501748.3	gene_name=ZNF623
Parent=ENST00000502213.6	gene_name=TLR1
Parent=ENST00000502250.5	gene_name=ATXN3
Parent=ENST00000502252.5	gene_name=CORIN
Parent=ENST00000502254.5	gene_name=PTPN20
Parent=ENST00000502264.5	gene_name=CACNA1G
Parent=ENST00000502270.5	gene_name=NUDT6
Parent=ENST00000502271.5	gene_name=ARL15
Parent=ENST00000502276.6	gene_name=GAPT
Parent=ENST00000502280.5	gene_name=CCNG2
Parent=ENST00000502281.3	gene_name=TRIM2
Parent=ENST00000502283.1	gene_name=PLA2G12A
Parent=ENST00000502288.5	gene_name=CLDND1
Parent=ENST00000502294.5	gene_name=PRR27
Parent=ENST00000502296.6	gene_name=CANX
Parent=ENST00000502307.1	gene_name=AREG
Parent=ENST00000502320.2	gene_name=FAM47E
Parent=ENST00000502322.5	gene_name=STARD4
